entry_dt,lock_dt,lock_reason,settlement_dt,close_reason,k1,k2,long_prem,short_prem,net_debit,long_settle,short_settle,final_pnl
2025-09-22 07:50:00,2025-09-22 07:50:00,direct_entry,2025-09-29 16:00:00,expiry,24800,25550,237.3199,31.3508,205.9691,36.0000,0.0000,-169.9691
2025-09-25 06:05:00,2025-09-25 06:05:00,direct_entry,2025-10-02 16:00:00,expiry,24700,25500,253.9200,29.7338,224.1863,418.0000,0.0000,193.8137
2025-09-25 21:30:00,2025-09-25 21:30:00,direct_entry,2025-10-02 16:00:00,expiry,24600,25350,238.8939,28.8235,210.0704,518.0000,0.0000,307.9296
2025-10-03 10:25:00,2025-10-03 10:25:00,direct_entry,2025-10-10 16:00:00,expiry,25100,25850,244.4930,33.2018,211.2912,0.0000,0.0000,-211.2912
2025-10-07 04:35:00,2025-10-07 04:35:00,direct_entry,2025-10-14 16:00:00,expiry,25150,25950,252.6635,30.8171,221.8463,0.0000,0.0000,-221.8463
2025-10-09 13:35:00,2025-10-09 13:35:00,direct_entry,2025-10-16 16:00:00,expiry,25200,26000,248.6373,28.5628,220.0746,0.0000,0.0000,-220.0746
2025-10-13 09:40:00,2025-10-13 09:40:00,direct_entry,2025-10-20 16:00:00,expiry,24800,25600,253.0843,29.1872,223.8971,506.7500,0.0000,282.8529
2025-10-17 00:20:00,2025-10-17 00:20:00,direct_entry,2025-10-24 16:00:00,expiry,24750,25500,242.8762,33.7518,209.1244,769.5000,19.5000,540.8756
2025-10-21 20:10:00,2025-10-21 20:10:00,direct_entry,2025-10-28 16:00:00,expiry,25250,26000,242.0242,31.2333,210.7908,913.5000,163.5000,539.2092
2025-10-22 12:50:00,2025-10-22 12:50:00,direct_entry,2025-10-29 16:00:00,expiry,25000,25800,252.3182,28.9537,223.3645,1334.5000,534.5000,576.6355
2025-10-30 16:00:00,2025-10-30 16:00:00,direct_entry,2025-11-06 16:00:00,expiry,26000,26800,248.3199,29.8944,218.4256,0.0000,0.0000,-218.4256
2025-11-03 23:00:00,2025-11-03 23:00:00,direct_entry,2025-11-10 16:00:00,expiry,25950,26700,240.0032,31.8821,208.1211,0.0000,0.0000,-208.1211
2025-11-04 16:15:00,2025-11-04 16:15:00,direct_entry,2025-11-11 16:00:00,expiry,25550,26350,259.2018,31.0149,228.1869,98.5000,0.0000,-129.6869
2025-11-06 22:45:00,2025-11-06 22:45:00,direct_entry,2025-11-13 16:00:00,expiry,25250,26000,229.9792,28.2336,201.7456,0.0000,0.0000,-201.7456
2025-11-10 23:30:00,2025-11-10 23:30:00,direct_entry,2025-11-17 16:00:00,expiry,25700,26500,258.1573,29.7826,228.3748,0.0000,0.0000,-228.3748
2025-11-13 11:25:00,2025-11-13 11:25:00,direct_entry,2025-11-20 16:00:00,expiry,25200,26000,262.5087,31.7451,230.7635,0.0000,0.0000,-230.7635
2025-11-14 06:55:00,2025-11-14 06:55:00,direct_entry,2025-11-21 16:00:00,expiry,24850,25600,238.6179,31.9111,206.7068,0.0000,0.0000,-206.7068
2025-11-18 11:05:00,2025-11-18 11:05:00,direct_entry,2025-11-25 16:00:00,expiry,24500,25250,247.4875,32.2751,215.2124,588.7500,0.0000,373.5376
2025-11-20 16:20:00,2025-11-20 16:20:00,direct_entry,2025-11-27 18:00:00,expiry,24100,24850,239.5853,28.7133,210.8719,1214.2500,464.2500,539.1281
2025-11-25 01:30:00,2025-11-25 01:30:00,direct_entry,2025-12-02 16:00:00,expiry,24900,25700,266.0221,33.5432,232.4789,698.7500,0.0000,466.2711
2025-11-30 22:25:00,2025-11-30 22:25:00,direct_entry,2025-12-08 16:00:00,expiry,25250,26050,263.7944,34.5142,229.2802,417.2500,0.0000,187.9698
2025-12-09 09:35:00,2025-12-09 09:35:00,direct_entry,2025-12-16 16:00:00,expiry,25650,26450,250.3393,30.6472,219.6921,0.0000,0.0000,-219.6921
2025-12-10 10:45:00,2025-12-10 10:45:00,direct_entry,2025-12-17 16:00:00,expiry,25650,26400,242.3552,33.9808,208.3743,0.0000,0.0000,-208.3743
2025-12-15 20:05:00,2025-12-15 20:05:00,direct_entry,2025-12-22 16:00:00,expiry,25250,26000,243.1207,31.4856,211.6351,452.7500,0.0000,241.1149
2025-12-17 13:55:00,2025-12-17 13:55:00,direct_entry,2025-12-25 18:00:00,expiry,24950,25750,249.4409,28.0871,221.3538,933.5000,133.5000,578.6462
2025-12-18 16:45:00,2025-12-18 16:45:00,direct_entry,2025-12-25 18:00:00,expiry,25200,26000,251.0533,28.4764,222.5769,683.5000,0.0000,460.9231
2025-12-24 00:20:00,2025-12-24 00:20:00,direct_entry,2025-12-31 16:00:00,expiry,25800,26600,255.9012,33.8207,222.0805,0.0000,0.0000,-222.0805
2025-12-26 01:35:00,2025-12-26 01:35:00,direct_entry,2026-01-02 16:00:00,expiry,25900,26700,253.1984,33.2535,219.9449,0.0000,0.0000,-219.9449
2025-12-29 02:20:00,2025-12-29 02:20:00,direct_entry,2026-01-05 16:00:00,expiry,25800,26600,263.2641,35.0819,228.1823,0.0000,0.0000,-228.1823
2026-01-02 08:55:00,2026-01-02 08:55:00,direct_entry,2026-01-09 16:00:00,expiry,25700,26500,252.8829,31.4099,221.4730,236.5000,0.0000,15.0270
2026-01-07 04:25:00,2026-01-07 04:25:00,direct_entry,2026-01-14 16:00:00,expiry,25750,26550,257.5685,33.3319,224.2366,0.0000,0.0000,-224.2366
2026-01-12 00:50:00,2026-01-12 00:50:00,direct_entry,2026-01-19 18:00:00,expiry,25700,26500,260.7800,34.5554,226.2246,0.0000,0.0000,-226.2246
2026-01-19 05:05:00,2026-01-19 05:05:00,direct_entry,2026-01-26 16:00:00,expiry,25300,26100,250.8522,30.7152,220.1370,542.7500,0.0000,322.6130
2026-01-20 04:40:00,2026-01-20 04:40:00,direct_entry,2026-01-27 16:00:00,expiry,25150,25900,242.7869,33.9608,208.8261,928.0000,178.0000,541.1739
2026-01-23 09:15:00,2026-01-23 09:15:00,direct_entry,2026-01-30 16:00:00,expiry,25600,26400,246.6573,29.8368,216.8205,58.7500,0.0000,-158.0705
2026-01-29 07:55:00,2026-01-29 07:55:00,direct_entry,2026-02-05 16:00:00,expiry,26200,27000,250.2639,32.2102,218.0536,0.0000,0.0000,-218.0536
2026-01-30 03:00:00,2026-01-30 03:00:00,direct_entry,2026-02-06 16:00:00,expiry,25750,26550,249.7253,31.9033,217.8220,0.0000,0.0000,-217.8220
2026-02-01 21:20:00,2026-02-01 21:20:00,direct_entry,2026-02-09 16:00:00,expiry,25400,26250,273.7875,31.8878,241.8996,0.0000,0.0000,-241.8996
2026-02-09 01:30:00,2026-02-09 01:30:00,direct_entry,2026-02-16 18:00:00,expiry,25200,26000,248.2731,30.5567,217.7164,0.0000,0.0000,-217.7164
2026-02-09 21:50:00,2026-02-09 21:50:00,direct_entry,2026-02-16 18:00:00,expiry,25300,26050,247.9708,32.3276,215.6433,0.0000,0.0000,-215.6433
2026-02-10 09:50:00,2026-02-10 09:50:00,direct_entry,2026-02-17 16:00:00,expiry,25350,26150,261.2055,32.1365,229.0690,0.0000,0.0000,-229.0690
2026-02-17 18:15:00,2026-02-17 18:15:00,direct_entry,2026-02-24 16:00:00,expiry,24750,25500,242.1430,30.4350,211.7079,271.5000,0.0000,59.7921
2026-02-19 08:30:00,2026-02-19 08:30:00,direct_entry,2026-02-26 16:00:00,expiry,24850,25600,244.1899,32.8691,211.3208,232.5000,0.0000,21.1792
2026-02-20 09:30:00,2026-02-20 09:30:00,direct_entry,2026-02-27 16:00:00,expiry,24800,25600,249.9345,28.5964,221.3381,182.0000,0.0000,-39.3381
2026-02-25 02:45:00,2026-02-25 02:45:00,direct_entry,2026-03-04 16:00:00,expiry,25050,25850,245.9588,29.5245,216.4343,66.2500,0.0000,-150.1843
2026-03-01 23:10:00,2026-03-01 23:10:00,direct_entry,2026-03-09 16:00:00,expiry,24800,25600,253.0360,30.9724,222.0635,174.2500,0.0000,-47.8135
2026-03-02 23:40:00,2026-03-02 23:40:00,direct_entry,2026-03-09 16:00:00,expiry,24800,25550,246.1210,30.3893,215.7318,174.2500,0.0000,-41.4818
2026-03-04 21:35:00,2026-03-04 21:35:00,direct_entry,2026-03-11 16:00:00,expiry,25100,25850,235.1322,29.1719,205.9603,0.0000,0.0000,-205.9603
2026-03-11 06:00:00,2026-03-11 06:00:00,direct_entry,2026-03-18 16:00:00,expiry,24950,25750,245.8785,28.7368,217.1417,0.0000,0.0000,-217.1417
2026-03-11 18:55:00,2026-03-11 18:55:00,direct_entry,2026-03-18 16:00:00,expiry,24850,25600,240.4046,30.1820,210.2226,0.0000,0.0000,-210.2226
2026-03-12 10:40:00,2026-03-12 10:40:00,direct_entry,2026-03-19 16:00:00,expiry,24650,25400,242.4021,31.6075,210.7946,0.0000,0.0000,-210.7946
2026-03-19 04:05:00,2026-03-19 04:05:00,direct_entry,2026-03-26 16:00:00,expiry,24600,25350,239.2888,31.9437,207.3450,0.0000,0.0000,-207.3450
2026-03-20 13:50:00,2026-03-20 13:50:00,direct_entry,2026-03-27 16:00:00,expiry,24200,24950,240.6891,29.6115,211.0776,0.0000,0.0000,-211.0776
2026-03-24 13:35:00,2026-03-24 13:35:00,direct_entry,2026-03-27 16:55:00,force_close,24200,24950,237.6265,29.0207,208.6057,0.0000,0.0000,-208.6057
2026-03-26 16:05:00,2026-03-26 16:05:00,direct_entry,2026-03-27 16:55:00,force_close,23800,24500,229.0635,31.1121,197.9514,0.0000,0.0000,-197.9514
2026-03-27 16:35:00,2026-03-27 16:35:00,direct_entry,2026-03-27 16:55:00,force_close,23250,23950,233.2120,30.6108,202.6011,4.2500,0.0000,-198.3511
